# Data for INRIM_LoYb-INRIM_ITYb1 
# File generated on: 2022-04-05T16:27:34+02:00
# With the script: 04-synchronize.py 
# 
# t           	ΔA→B            	flag
59631.712755	2.5586272827e-14	1	2.2e-17
59631.712766	2.6332457088e-14	1	2.2e-17
59631.712778	2.6967449890e-14	1	2.2e-17
59631.712789	2.7486712811e-14	1	2.2e-17
59631.712801	2.7959746183e-14	1	2.2e-17
59631.712813	2.7818586361e-14	1	2.2e-17
59631.712824	2.7677426539e-14	1	2.2e-17
59631.712836	2.8034784647e-14	1	2.2e-17
59631.712847	2.8672558965e-14	1	2.2e-17
59631.712859	2.9018044936e-14	1	2.2e-17
59631.712870	2.8327236033e-14	1	2.2e-17
59631.712882	2.7636427131e-14	1	2.2e-17
59631.712894	2.8494823366e-14	1	2.2e-17
59631.712905	2.9740521002e-14	1	2.2e-17
59631.712917	3.0087001120e-14	1	2.2e-17
59631.712928	2.8902380387e-14	1	2.2e-17
59631.712940	2.7717759654e-14	1	2.2e-17
59631.712951	2.8128522109e-14	1	2.2e-17
59631.712963	2.8641117431e-14	1	2.2e-17
59631.712975	2.8892299871e-14	1	2.2e-17
59631.712986	2.8902178093e-14	1	2.2e-17
59631.712998	2.8756328051e-14	1	2.2e-17
59631.713009	2.7208922130e-14	1	2.2e-17
59631.713021	2.5661516210e-14	1	2.2e-17
59631.713032	2.5609663748e-14	1	2.2e-17
59631.713044	2.6294426914e-14	1	2.2e-17
59631.713056	2.7035665892e-14	1	2.2e-17
59631.713067	2.7946332305e-14	1	2.2e-17
59631.713079	2.8856998719e-14	1	2.2e-17
59631.713090	2.8794279081e-14	1	2.2e-17
59631.713102	2.8532191108e-14	1	2.2e-17
59631.713113	2.7922516917e-14	1	2.2e-17
59631.713125	2.6791463606e-14	1	2.2e-17
59631.713137	2.5660410296e-14	1	2.2e-17
59631.713148	2.7012044645e-14	1	2.2e-17
59631.713160	2.8414346040e-14	1	2.2e-17
59631.713171	2.8285523062e-14	1	2.2e-17
59631.713183	2.6903961718e-14	1	2.2e-17
59631.713194	2.5468826635e-14	1	2.2e-17
59631.713206	2.3675159959e-14	1	2.2e-17
59631.713218	2.1881493284e-14	1	2.2e-17
59631.713229	2.1707765528e-14	1	2.2e-17
59631.713241	2.2195702841e-14	1	2.2e-17
59631.713252	2.2954356399e-14	1	2.2e-17
59631.713264	2.4409137539e-14	1	2.2e-17
