# Data for INRIM_LoYb-INRIM_ITYb1 
# File generated on: 2022-04-05T16:27:34+02:00
# With the script: 04-synchronize.py 
# 
# t           	ΔA→B            	flag
59632.000000	2.1662858611e-14	1	2.2e-17
59632.000012	2.1152174623e-14	1	2.2e-17
59632.000023	2.1679521712e-14	1	2.2e-17
59632.000035	2.2194669035e-14	1	2.2e-17
59632.000046	2.1502038361e-14	1	2.2e-17
59632.000058	2.0809407687e-14	1	2.2e-17
59632.000069	2.1344877249e-14	1	2.2e-17
59632.000081	2.2733772699e-14	1	2.2e-17
59632.000093	2.3908364860e-14	1	2.2e-17
59632.000104	2.4036653289e-14	1	2.2e-17
59632.000116	2.4164941718e-14	1	2.2e-17
59632.000127	2.4509168743e-14	1	2.2e-17
59632.000139	2.4929266081e-14	1	2.2e-17
59632.000150	2.4780964910e-14	1	2.2e-17
59632.000162	2.3424816534e-14	1	2.2e-17
59632.000174	2.2068668158e-14	1	2.2e-17
59632.000185	2.1168371558e-14	1	2.2e-17
59632.000197	2.0324416128e-14	1	2.2e-17
59632.000208	2.0136697935e-14	1	2.2e-17
59632.000220	2.0688991861e-14	1	2.2e-17
59632.000231	2.1228265347e-14	1	2.2e-17
59632.000243	2.1520150224e-14	1	2.2e-17
59632.000255	2.1812035101e-14	1	2.2e-17
59632.000266	2.1716518045e-14	1	2.2e-17
59632.000278	2.1383560979e-14	1	2.2e-17
59632.000289	2.0980541333e-14	1	2.2e-17
59632.000301	2.0297271448e-14	1	2.2e-17
59632.000313	1.9614001563e-14	1	2.2e-17
59632.000324	2.0197308611e-14	1	2.2e-17
59632.000336	2.1137855367e-14	1	2.2e-17
59632.000347	2.1643924225e-14	1	2.2e-17
59632.000359	2.1343105222e-14	1	2.2e-17
59632.000370	2.1042286219e-14	1	2.2e-17
59632.000382	2.0295936629e-14	1	2.2e-17
59632.000394	1.9516052513e-14	1	2.2e-17
59632.000405	1.8499121242e-14	1	2.2e-17
59632.000417	1.7245142817e-14	1	2.2e-17
59632.000428	1.6129446206e-14	1	2.2e-17
59632.000440	1.6603992102e-14	1	2.2e-17
59632.000451	1.7078537998e-14	1	2.2e-17
59632.000463	1.8101795699e-14	1	2.2e-17
59632.000475	1.9420513480e-14	1	2.2e-17
59632.000486	2.0128378335e-14	1	2.2e-17
59632.000498	1.8791214054e-14	1	2.2e-17
59632.000509	1.7454049772e-14	1	2.2e-17
59632.000521	1.7600314551e-14	1	2.2e-17
59632.000532	1.8094544300e-14	1	2.2e-17
59632.000544	1.8563493699e-14	1	2.2e-17
59632.000556	1.8991196228e-14	1	2.2e-17
59632.000567	1.9418898757e-14	1	2.2e-17
59632.000579	1.7903163640e-14	1	2.2e-17
59632.000590	1.6306452034e-14	1	2.2e-17
59632.000602	1.5509566126e-14	1	2.2e-17
59632.000613	1.5394013322e-14	1	2.2e-17
59632.000625	1.5474749180e-14	1	2.2e-17
59632.000637	1.7143640455e-14	1	2.2e-17
59632.000648	1.8812531730e-14	1	2.2e-17
59632.000660	2.0664369104e-14	1	2.2e-17
59632.000671	2.2598399630e-14	1	2.2e-17
59632.000683	2.3811638453e-14	1	2.2e-17
59632.000694	2.2973393095e-14	1	2.2e-17
59632.000706	2.2135147736e-14	1	2.2e-17
59632.000718	2.0476248964e-14	1	2.2e-17
59632.000729	1.8661035156e-14	1	2.2e-17
59632.000741	1.7843063779e-14	1	2.2e-17
59632.000752	1.8460148074e-14	1	2.2e-17
59632.000764	1.9077232369e-14	1	2.2e-17
59632.000775	1.9971970309e-14	1	2.2e-17
59632.000787	2.0869512828e-14	1	2.2e-17
59632.000799	2.1672064399e-14	1	2.2e-17
59632.000810	2.2402956111e-14	1	2.2e-17
59632.000822	2.2939378680e-14	1	2.2e-17
59632.000833	2.2281206120e-14	1	2.2e-17
59632.000845	2.1623033560e-14	1	2.2e-17
