# Data for INRIM_HM-INRIM_RioMod 
# File generated on: 2022-03-17T13:01:20+01:00
# With the script: ../comb-extract.py --do LoYb RioMod --comp-fig 
# 
# t           	ΔA→B            	flag
59633.000000	-8.1111805000e-15	1
59633.000012	1.9171822494e-14	1
59633.000023	-5.6447094927e-14	1
59633.000035	9.9525679317e-14	1
59633.000046	2.1111243186e-13	1
59633.000058	8.2820350373e-15	1
59633.000069	4.2188929034e-14	1
59633.000081	-7.2627777977e-14	1
59633.000093	1.6571975355e-15	1
59633.000104	-1.0046332201e-13	1
59633.000116	1.6125098423e-15	1
59633.000127	1.7476785207e-14	1
59633.000139	8.4406329250e-14	1
59633.000150	-1.2059711196e-14	1
59633.000162	2.0360293104e-13	1
59633.000174	8.4883310974e-14	1
59633.000185	3.9896113116e-14	1
59633.000197	-4.0087370440e-14	1
59633.000208	-1.8759987053e-15	1
59633.000220	7.0513131197e-14	1
59633.000231	5.8723783941e-14	1
59633.000243	1.8084467132e-14	1
59633.000255	2.3331071476e-14	1
59633.000266	-2.9468721952e-14	1
59633.000278	1.1649433025e-13	1
59633.000289	4.1108172341e-14	1
59633.000301	-8.4609767813e-14	1
59633.000313	-9.1253449458e-15	1
59633.000324	-9.2411520335e-15	1
59633.000336	1.3905452986e-13	1
59633.000347	-2.3937690773e-14	1
59633.000359	6.8923877590e-14	1
59633.000370	5.9218687224e-14	1
59633.000382	1.9798578932e-13	1
59633.000394	-6.5738053249e-14	1
59633.000405	1.0262590017e-13	1
59633.000417	-3.8340665369e-14	1
59633.000428	1.7793733826e-14	1
59633.000440	4.7061871354e-14	1
59633.000451	9.0558765602e-15	1
59633.000463	5.0569830976e-14	1
59633.000475	3.2130103451e-14	1
59633.000486	-8.4408604436e-14	1
59633.000498	-1.4057038314e-14	1
59633.000509	3.8723802738e-14	1
59633.000521	4.3514745594e-14	1
59633.000532	-1.6385018212e-14	1
59633.000544	5.3476236086e-14	1
59633.000556	1.6409889944e-13	1
59633.000567	1.1282272683e-13	1
59633.000579	3.2896406397e-14	1
59633.000590	-9.8681149414e-15	1
59633.000602	3.6581306270e-14	1
59633.000613	2.7611867023e-14	1
59633.000625	-8.6257155264e-15	1
59633.000637	1.0746802368e-13	1
59633.000648	2.0163157840e-13	1
59633.000660	6.6792144528e-14	1
59633.000671	-4.5696799126e-14	1
59633.000683	9.9826622524e-15	1
59633.000694	6.1337178489e-14	1
59633.000706	1.3534080222e-14	1
59633.000718	5.9722267444e-14	1
59633.000729	3.6714326422e-14	1
59633.000741	-9.5577429781e-14	1
59633.000752	-6.9641564118e-15	1
59633.000764	3.0001640902e-14	1
59633.000775	8.3713139189e-14	1
59633.000787	-4.8115715277e-14	1
59633.000799	9.7464261875e-14	1
59633.000810	2.5230204234e-14	1
59633.000822	-6.9640414874e-14	1
59633.000833	4.2884312263e-14	1
59633.000845	1.6118790878e-14	1
59633.000856	8.3786809947e-14	1
59633.000868	1.6318177000e-13	1
59633.000880	6.3618185696e-14	1
59633.000891	1.7358215043e-14	1
59633.000903	6.9269005960e-14	1
59633.000914	3.7267524212e-14	1
59633.000926	-1.2012917487e-13	1
59633.000938	-2.6809206470e-14	1
59633.000949	2.8011758463e-14	1
59633.000961	1.0158979016e-13	1
59633.000972	-7.7299961491e-15	1
59633.000984	1.1080498865e-15	1
59633.000995	-5.7323533168e-14	1
59633.001007	9.3678469337e-14	1
59633.001019	9.9247286227e-15	1
59633.001030	-1.5643092616e-14	1
59633.001042	1.0409455992e-13	1
59633.001053	-4.3272151240e-14	1
59633.001065	8.3662677986e-14	1
59633.001076	2.1679715020e-13	1
59633.001088	1.5373511600e-14	1
59633.001100	-3.8937332852e-14	1
59633.001111	4.9394540136e-14	1
59633.001123	-5.7144352147e-14	1
59633.001134	2.0623889679e-14	1
59633.001146	7.9566798338e-15	1
59633.001157	-3.2734769040e-14	1
59633.001169	1.6872549943e-13	1
59633.001181	1.7978704991e-14	1
59633.001192	-3.7009644058e-14	1
59633.001204	-1.5478011359e-14	1
59633.001215	5.9106422458e-15	1
59633.001227	7.0439682116e-14	1
59633.001238	-2.0947549645e-14	1
59633.001250	-7.3018836647e-14	1
59633.001262	4.4934300959e-14	1
59633.001273	4.2071431385e-14	1
59633.001285	2.1114311836e-13	1
59633.001296	-3.1926498476e-14	1
59633.001308	-2.0412715006e-14	1
59633.001319	2.7332475616e-14	1
59633.001331	3.4171825911e-14	1
59633.001343	-8.0234696744e-14	1
59633.001354	2.4655311227e-14	1
59633.001366	-3.0181729177e-14	1
59633.001377	9.4940172271e-15	1
59633.001389	-2.0054258222e-14	1
59633.001400	9.5688364480e-14	1
59633.001412	1.0157746397e-13	1
59633.001424	6.4236466071e-14	1
59633.001435	2.9134119596e-14	1
59633.001447	-3.8993963244e-14	1
59633.001458	-2.9949315904e-14	1
59633.001470	1.9822693878e-13	1
59633.001481	1.0405817487e-13	1
59633.001493	-8.3550807135e-14	1
59633.001505	4.2832188017e-14	1
59633.001516	4.8352216558e-14	1
59633.001528	-2.8457671802e-14	1
59633.001539	8.3615897614e-15	1
59633.001551	-1.9052336644e-14	1
59633.001563	-6.3678778616e-14	1
59633.001574	4.8192456487e-14	1
59633.001586	1.0569438783e-13	1
59633.001597	-4.4624532109e-14	1
59633.001609	-4.6733045498e-14	1
59633.001620	-6.2489799327e-15	1
59633.001632	8.2812448312e-14	1
59633.001644	1.4618285108e-13	1
59633.001655	-1.9678985048e-14	1
59633.001667	-4.6697180764e-15	1
59633.001678	-7.1294047092e-14	1
59633.001690	1.1565524456e-14	1
59633.001701	6.5082262573e-14	1
59633.001713	1.5501733026e-14	1
59633.001725	1.0999532922e-13	1
59633.001736	7.2699628862e-14	1
59633.001748	-1.2370447302e-13	1
59633.001759	7.8946688814e-14	1
59633.001771	1.1468203915e-13	1
59633.001782	8.0206727862e-14	1
59633.001794	-3.5072790589e-14	1
59633.001806	-1.0947444603e-13	1
59633.001817	1.5926696912e-13	1
59633.001829	1.1213402413e-13	1
59633.001840	-1.0754359771e-13	1
59633.001852	5.6808126531e-14	1
59633.001863	9.5805563339e-14	1
59633.001875	5.6075208625e-14	1
59633.001887	1.2243751927e-13	1
59633.001898	1.8458950636e-15	1
59633.001910	-4.8619900972e-14	1
59633.001921	-1.1589897835e-13	1
59633.001933	1.5479959080e-13	1
59633.001944	6.6883394288e-14	1
59633.001956	-4.0016805776e-14	1
59633.001968	1.1684095694e-14	1
59633.001979	-2.1112219894e-14	1
59633.001991	-2.3939519078e-14	1
59633.002002	1.1409763630e-14	1
59633.002014	-6.4731461414e-14	1
59633.002025	3.7523191805e-14	1
59633.002037	5.2775509518e-14	1
59633.002049	7.4956664593e-14	1
59633.002060	8.5380826866e-14	1
59633.002072	7.8942960611e-14	1
59633.002083	5.9878294253e-14	1
59633.002095	3.0405092065e-14	1
59633.002106	4.2719443946e-14	1
59633.002118	-3.7412110547e-14	1
59633.002130	4.4758039845e-14	1
59633.002141	4.3515250807e-14	1
59633.002153	8.5731719624e-14	1
59633.002164	3.4117654058e-14	1
59633.002176	-6.9595864771e-14	1
59633.002187	6.1071885773e-14	1
59633.002199	-2.9478572738e-14	1
59633.002211	1.0946886185e-13	1
59633.002222	-2.4195298583e-14	1
59633.002234	8.5046051430e-14	1
59633.002245	7.0739646630e-14	1
59633.002257	2.7719524386e-14	1
59633.002269	-1.1007570987e-13	1
59633.002280	2.2164840527e-14	1
59633.002292	-6.9237087428e-14	1
59633.002303	7.0421618597e-14	1
59633.002315	1.1184802700e-13	1
59633.002326	-1.0558699154e-13	1
59633.002338	7.6066431103e-14	1
59633.002350	2.8453627870e-14	1
59633.002361	8.9467473543e-14	1
59633.002373	9.4556403595e-14	1
59633.002384	1.6692377811e-14	1
59633.002396	-1.0817533995e-14	1
59633.002407	-4.9037721713e-14	1
59633.002419	7.5939047790e-14	1
59633.002431	6.9556394477e-15	1
59633.002442	-5.2474042700e-14	1
59633.002454	5.9779414853e-14	1
59633.002465	-9.0809919231e-14	1
59633.002477	3.3490005651e-14	1
59633.002488	3.9320881996e-14	1
59633.002500	-5.0248537565e-14	1
59633.002512	-9.0707305037e-15	1
59633.002523	2.6711309674e-14	1
59633.002535	1.1118895784e-13	1
59633.002546	3.5584217604e-14	1
59633.002558	3.9472111919e-14	1
59633.002569	6.7373811432e-14	1
59633.002581	-8.9175986364e-14	1
59633.002593	1.2176715635e-13	1
59633.002604	5.4648674626e-14	1
59633.002616	1.0985581273e-13	1
59633.002627	-3.6533682036e-14	1
59633.002639	1.4153277034e-13	1
59633.002650	-1.2247281862e-14	1
59633.002662	-8.0732587311e-15	1
59633.002674	-5.2180427966e-14	1
59633.002685	5.6540032412e-14	1
59633.002697	7.0531175706e-14	1
59633.002708	2.0718784704e-14	1
59633.002720	5.1510877018e-14	1
59633.002731	8.3970285477e-14	1
59633.002743	-7.8417530337e-14	1
59633.002755	6.3492136973e-15	1
59633.002766	1.3025527084e-13	1
59633.002778	1.5958099331e-14	1
59633.002789	-2.1560719628e-14	1
59633.002801	6.3717829776e-14	1
59633.002812	7.9755515412e-14	1
59633.002824	2.7102966306e-14	1
59633.002836	-2.8669371925e-14	1
59633.002847	-5.3159611629e-14	1
59633.002859	1.1307182028e-13	1
59633.002870	4.9846065633e-14	1
59633.002882	-7.4005566093e-14	1
59633.002894	2.4643060924e-14	1
59633.002905	7.7883806616e-14	1
59633.002917	9.9996224030e-14	1
59633.002928	-1.4908709889e-14	1
59633.002940	1.2925414913e-13	1
59633.002951	5.9384917189e-14	1
59633.002963	1.0325832407e-13	1
59633.002975	2.3850787109e-15	1
59633.002986	-4.4022964260e-14	1
59633.002998	7.8981679791e-14	1
59633.003009	8.7095127123e-14	1
59633.003021	9.2236429775e-14	1
59633.003032	1.6039074356e-13	1
59633.003044	1.2195403776e-13	1
59633.003056	-9.3136913308e-14	1
59633.003067	4.8056416091e-14	1
59633.003079	-6.9707168780e-14	1
59633.003090	-3.6824836698e-14	1
59633.003102	6.4437005960e-14	1
59633.003113	1.0611491768e-13	1
59633.003125	9.8311498746e-14	1
59633.003137	6.9126739194e-14	1
59633.003148	1.4324393154e-13	1
59633.003160	1.4320078455e-14	1
59633.003171	-1.1145307717e-13	1
59633.003183	-3.7931187899e-15	1
59633.003194	5.5240215772e-14	1
59633.003206	-4.8986919715e-14	1
59633.003218	-7.2691968102e-14	1
59633.003229	9.3538498682e-14	1
59633.003241	-4.6655656655e-14	1
59633.003252	1.2087608668e-13	1
59633.003264	7.9144325583e-14	1
59633.003275	-7.9777951165e-14	1
59633.003287	1.4585987377e-14	1
59633.003299	2.5087606790e-14	1
59633.003310	-2.8765741506e-14	1
59633.003322	8.7481648374e-14	1
59633.003333	1.0526568985e-13	1
59633.003345	9.2856875264e-14	1
59633.003356	1.5062838578e-13	1
59633.003368	-1.0277924929e-14	1
59633.003380	-6.8867098494e-15	1
59633.003391	3.4167631357e-15	1
59633.003403	7.8699673859e-14	1
59633.003414	6.1560263129e-14	1
59633.003426	1.9291920334e-14	1
59633.003437	1.0185085988e-13	1
59633.003449	8.0259033927e-16	1
59633.003461	-2.9539073906e-15	1
59633.003472	-6.3129477356e-14	1
59633.003484	-1.4863164406e-13	1
59633.003495	-1.1216303648e-13	1
59633.003507	3.6968364392e-15	1
59633.003519	6.7145964552e-14	1
59633.003530	1.4849534496e-14	1
59633.003542	1.9781698814e-14	1
59633.003553	1.4301492476e-14	1
59633.003565	4.8670115739e-14	1
59633.003576	-3.8063658455e-14	1
59633.003588	8.9791424327e-14	1
59633.003600	-1.9314886366e-14	1
59633.003611	-8.5515525238e-14	1
59633.003623	-5.0391484083e-14	1
59633.003634	-7.9114344661e-14	1
59633.003646	7.9770342067e-14	1
59633.003657	2.3251843673e-14	1
59633.003669	-7.0252696765e-14	1
59633.003681	-9.2210617576e-15	1
59633.003692	-1.2775317923e-14	1
59633.003704	2.4422619522e-13	1
59633.003715	6.2154062215e-14	1
59633.003727	-5.7115312742e-14	1
59633.003738	9.7644655149e-14	1
59633.003750	-1.7836756636e-14	1
59633.003762	1.3617464989e-13	1
59633.003773	3.1270854972e-14	1
59633.003785	-1.8225999495e-14	1
59633.003796	1.1285871359e-14	1
59633.003808	6.0085976044e-14	1
59633.003819	5.9489493829e-14	1
59633.003831	5.7570006959e-14	1
59633.003843	-4.1883120413e-14	1
59633.003854	6.0980518966e-14	1
59633.003866	8.0713670501e-14	1
59633.003877	-7.5574616514e-14	1
59633.003889	-4.4457073258e-14	1
59633.003900	-8.8161148683e-14	1
59633.003912	3.2360543470e-14	1
59633.003924	6.9987398913e-14	1
59633.003935	-2.8489218113e-14	1
59633.003947	2.5180868283e-14	1
59633.003958	4.0111934667e-14	1
59633.003970	1.2852649569e-13	1
59633.003981	4.9341921790e-14	1
59633.003993	4.1910004898e-14	1
59633.004005	3.8254161369e-15	1
59633.004016	6.1463286541e-14	1
59633.004028	8.5389198038e-14	1
59633.004039	1.3186283440e-14	1
59633.004051	4.8937340777e-14	1
59633.004062	5.6585350568e-14	1
59633.004074	-4.0546416654e-14	1
59633.004086	-3.9587979178e-14	1
59633.004097	-3.3414714468e-14	1
59633.004109	1.3368743621e-13	1
59633.004120	-8.0066060977e-14	1
59633.004132	7.9732360663e-15	1
59633.004144	7.5837385845e-14	1
59633.004155	3.4522092115e-14	1
59633.004167	4.0424869016e-14	1
59633.004178	-2.8014019316e-14	1
59633.004190	9.1448893824e-16	1
59633.004201	-1.6260864481e-14	1
59633.004213	9.2918374748e-14	1
59633.004225	3.7936362373e-14	1
59633.004236	-2.1172103629e-14	1
59633.004248	-6.8887826132e-14	1
59633.004259	9.1880811723e-14	1
59633.004271	1.6686203165e-13	1
59633.004282	-1.2017656118e-14	1
59633.004294	4.5922909683e-14	1
59633.004306	1.1936257919e-13	1
59633.004317	-4.2746921258e-14	1
59633.004329	2.5181838468e-14	1
59633.004340	-8.4439743264e-15	1
59633.004352	1.1080254299e-13	1
59633.004363	7.7422140128e-14	1
59633.004375	4.6557310677e-14	1
59633.004387	9.0309763672e-14	1
59633.004398	4.4972480509e-14	1
59633.004410	-8.7177197261e-14	1
59633.004421	4.0912907954e-14	1
59633.004433	5.8956672840e-14	1
59633.004444	2.1902804757e-14	1
59633.004456	5.2449788300e-14	1
59633.004468	8.5307769017e-14	1
59633.004479	2.4048495624e-14	1
59633.004491	1.3395639842e-13	1
59633.004502	-6.9766664119e-15	1
59633.004514	-1.0301082820e-14	1
59633.004525	3.4393129617e-14	1
59633.004537	3.9162891668e-14	1
59633.004549	1.1089076798e-13	1
59633.004560	-1.1093196816e-13	1
59633.004572	8.0141410722e-14	1
59633.004583	6.6407103812e-15	1
59633.004595	1.8595065845e-14	1
59633.004606	1.1688913705e-13	1
59633.004618	4.3204148672e-14	1
59633.004630	4.1540653863e-15	1
59633.004641	-4.5288761564e-14	1
59633.004653	4.0369378594e-14	1
59633.004664	-3.3998323045e-14	1
59633.004676	5.6526281108e-14	1
59633.004687	-3.6034655332e-14	1
59633.004699	-4.3566561469e-14	1
59633.004711	9.9389213501e-14	1
59633.004722	8.4550690534e-14	1
59633.004734	5.1147647110e-14	1
59633.004745	5.6210439806e-14	1
59633.004757	-7.1404554532e-14	1
59633.004769	2.2496762590e-14	1
59633.004780	1.6163942822e-13	1
59633.004792	2.3898017045e-15	1
59633.004803	2.8100238937e-14	1
59633.004815	9.2188834592e-15	1
59633.004826	-7.4065497965e-14	1
59633.004838	-1.0602769522e-13	1
59633.004850	3.3702105207e-14	1
59633.004861	-8.6506271099e-14	1
59633.004873	-2.7210674567e-14	1
59633.004884	1.6306040096e-13	1
59633.004896	1.4458000675e-13	1
59633.004907	8.1237054012e-14	1
59633.004919	1.2964979504e-13	1
59633.004931	6.1966805362e-14	1
59633.004942	-1.6674831540e-14	1
59633.004954	-2.0803072846e-14	1
59633.004965	-7.3071476302e-14	1
59633.004977	2.5250847018e-14	1
59633.004988	3.6230918725e-14	1
59633.005000	3.6333318907e-14	1
59633.005012	1.5883030814e-13	1
59633.005023	4.7628042200e-14	1
59633.005035	-1.3519004907e-14	1
59633.005046	-1.8510597724e-14	1
59633.005058	5.6026784450e-14	1
59633.005069	-1.8821304258e-14	1
59633.005081	8.6095970385e-14	1
59633.005093	-4.3859753850e-14	1
59633.005104	7.8984613419e-14	1
59633.005116	-4.1310089284e-14	1
59633.005127	4.0967762624e-14	1
59633.005139	5.1633983758e-14	1
59633.005150	7.0089508814e-15	1
59633.005162	3.9644141992e-14	1
59633.005174	3.2358810980e-14	1
59633.005185	1.0936914357e-13	1
59633.005197	4.1181395834e-14	1
59633.005208	6.9371766177e-14	1
59633.005220	7.2884656136e-14	1
59633.005231	-1.3663426593e-15	1
59633.005243	-1.3323431428e-13	1
59633.005255	3.9067589544e-14	1
59633.005266	1.3778422327e-13	1
59633.005278	7.7140339240e-14	1
59633.005289	8.4345534199e-14	1
59633.005301	5.7102552933e-14	1
59633.005312	6.3073559369e-14	1
